id,lat,lon,fecha,confianza,evento
16403,-14.67737,-67.56594,2023-11-18,n,2023
16404,-14.66774,-67.57764,2023-11-18,n,2023
16405,-14.66813,-67.58108,2023-11-18,n,2023
16406,-14.66233,-67.57823,2023-11-18,n,2023
16407,-14.65191,-67.58296,2023-11-18,n,2023
16408,-14.6505,-67.58427,2023-11-18,n,2023
16409,-14.71731,-68.45787,2023-11-18,n,2023
16410,-14.71778,-68.46202,2023-11-18,n,2023
16411,-14.71156,-68.45825,2023-11-18,h,2023
16412,-14.71196,-68.46187,2023-11-18,n,2023
16413,-14.26892,-68.04934,2023-11-18,n,2023
16414,-14.26338,-68.05002,2023-11-18,n,2023
16415,-14.26454,-68.04878,2023-11-18,n,2023
16416,-14.85495,-67.43729,2023-11-19,n,2023
16417,-14.85978,-67.4379,2023-11-19,n,2023
16418,-14.64952,-67.58969,2023-11-20,n,2023
16419,-14.67157,-67.51313,2023-11-20,n,2023
16420,-14.67513,-67.51375,2023-11-20,n,2023
16421,-14.67453,-67.5179,2023-11-20,n,2023
16422,-14.67808,-67.51851,2023-11-20,n,2023
16423,-14.67868,-67.51438,2023-11-20,n,2023
16424,-14.68164,-67.51908,2023-11-20,n,2023
16425,-14.68225,-67.51492,2023-11-20,n,2023
16426,-14.68643,-67.51128,2023-11-20,n,2023
16427,-14.68999,-67.51183,2023-11-20,n,2023
16428,-14.69356,-67.51242,2023-11-20,n,2023
16429,-14.69712,-67.51301,2023-11-20,n,2023
16430,-14.70007,-67.51774,2023-11-20,n,2023
16431,-14.70068,-67.5136,2023-11-20,n,2023
16432,-14.70364,-67.51829,2023-11-20,n,2023
16433,-14.70424,-67.51417,2023-11-20,n,2023
16434,-14.7072,-67.51883,2023-11-20,n,2023
16435,-14.70781,-67.5147,2023-11-20,n,2023
16436,-14.70212,-67.51637,2023-11-20,n,2023
16437,-14.70568,-67.51692,2023-11-20,n,2023
16438,-14.70925,-67.51748,2023-11-20,n,2023
16439,-14.70984,-67.51333,2023-11-20,n,2023
16440,-14.70985,-67.53886,2023-11-20,n,2023
16441,-14.71341,-67.51389,2023-11-20,n,2023
16442,-14.714,-67.5097,2023-11-20,n,2023
16443,-14.71519,-67.52696,2023-11-20,n,2023
16444,-14.71757,-67.51028,2023-11-20,n,2023
16445,-14.71341,-67.53946,2023-11-20,n,2023
16446,-14.714,-67.53532,2023-11-20,n,2023
16447,-14.71697,-67.51446,2023-11-20,n,2023
16448,-14.71935,-67.52336,2023-11-20,n,2023
16449,-14.72113,-67.51086,2023-11-20,h,2023
16450,-14.72173,-67.50665,2023-11-20,n,2023
16451,-14.71875,-67.52754,2023-11-20,n,2023
16452,-14.72291,-67.52396,2023-11-20,n,2023
16453,-14.72351,-67.51978,2023-11-20,n,2023
16454,-14.7253,-67.50723,2023-11-20,n,2023
16455,-14.72947,-67.47795,2023-11-20,n,2023
16456,-14.72647,-67.52455,2023-11-20,n,2023
16457,-14.72886,-67.50781,2023-11-20,n,2023
16458,-14.68181,-67.83527,2023-11-20,n,2023
16459,-14.72707,-67.52036,2023-11-20,n,2023
16460,-14.72945,-67.50367,2023-11-20,n,2023
16461,-14.73304,-67.47852,2023-11-20,n,2023
16462,-14.73364,-67.47433,2023-11-20,n,2023
16463,-14.73063,-67.52094,2023-11-20,n,2023
16464,-14.73243,-67.50839,2023-11-20,n,2023
16465,-14.73302,-67.50423,2023-11-20,n,2023
16466,-14.73003,-67.52514,2023-11-20,n,2023
16467,-14.73362,-67.50005,2023-11-20,n,2023
16468,-14.73602,-67.48328,2023-11-20,n,2023
16469,-14.73661,-67.4791,2023-11-20,n,2023
16470,-14.7342,-67.5215,2023-11-20,n,2023
16471,-14.73839,-67.49221,2023-11-20,n,2023
16472,-14.73899,-67.48804,2023-11-20,n,2023
16473,-14.73776,-67.52208,2023-11-20,n,2023
16474,-14.73836,-67.5179,2023-11-20,n,2023
16475,-14.74256,-67.48862,2023-11-20,n,2023
16476,-14.74376,-67.48021,2023-11-20,n,2023
16477,-14.74673,-67.48499,2023-11-20,n,2023
16478,-14.74548,-67.51915,2023-11-20,n,2023
16479,-14.75321,-67.51612,2023-11-20,n,2023
16480,-14.7538,-67.51198,2023-11-20,n,2023
16481,-14.75737,-67.51253,2023-11-20,n,2023
16482,-14.76513,-67.5094,2023-11-20,n,2023
16483,-14.76036,-67.56752,2023-11-20,n,2023
16484,-14.76391,-67.56815,2023-11-20,n,2023
16485,-14.76744,-67.56888,2023-11-20,n,2023
16486,-14.76806,-67.56465,2023-11-20,n,2023
16487,-14.7716,-67.56534,2023-11-20,n,2023
16488,-14.77221,-67.5611,2023-11-20,n,2023
16489,-14.7716,-67.59033,2023-11-20,n,2023
16490,-14.77575,-67.56178,2023-11-20,n,2023
16491,-14.78602,-67.4912,2023-11-20,n,2023
16492,-14.77104,-67.59415,2023-11-20,n,2023
16493,-14.77637,-67.55759,2023-11-20,n,2023
16494,-14.77991,-67.55824,2023-11-20,n,2023
16495,-14.77516,-67.59084,2023-11-20,n,2023
16496,-14.7896,-67.49172,2023-11-20,n,2023
16497,-14.78408,-67.55465,2023-11-20,n,2023
16498,-14.77871,-67.59142,2023-11-20,n,2023
16499,-14.78345,-67.55893,2023-11-20,n,2023
16500,-14.78227,-67.59195,2023-11-20,n,2023
16501,-14.78762,-67.55532,2023-11-20,n,2023
16502,-14.78825,-67.55106,2023-11-20,n,2023
16503,-14.78641,-67.58857,2023-11-20,n,2023
16504,-14.78699,-67.58457,2023-11-20,n,2023
16505,-14.7918,-67.55172,2023-11-20,n,2023
16506,-14.79242,-67.54745,2023-11-20,n,2023
16507,-14.7978,-67.53561,2023-11-20,n,2023
16508,-14.79236,-67.59759,2023-11-20,n,2023
16509,-14.79294,-67.59367,2023-11-20,n,2023
16510,-14.79352,-67.58965,2023-11-20,n,2023
16511,-14.79591,-67.59818,2023-11-20,n,2023
16512,-14.79649,-67.59421,2023-11-20,n,2023
16513,-14.79708,-67.59021,2023-11-20,n,2023
16514,-14.7989,-67.60264,2023-11-20,n,2023
16515,-14.79948,-67.59869,2023-11-20,n,2023
16516,-14.79798,-67.60181,2023-11-20,n,2023
16517,-14.79854,-67.59786,2023-11-20,n,2023
16518,-14.96907,-67.66542,2023-11-20,n,2023
16519,-14.9726,-67.66617,2023-11-20,n,2023
16520,-14.53347,-68.6744,2023-11-20,n,2023
16521,-14.53402,-68.67749,2023-11-20,n,2023
16522,-14.52748,-68.66442,2023-11-20,n,2023
16523,-14.46049,-68.53141,2023-11-21,n,2023
16524,-15.33001,-68.06021,2023-11-22,n,2023
16525,-14.56485,-68.65002,2023-11-22,n,2023
16526,-14.4921,-68.50945,2023-11-22,n,2023
16527,-14.46072,-68.53342,2023-11-22,n,2023
16528,-14.45566,-68.52451,2023-11-22,n,2023
16529,-14.41665,-68.54964,2023-11-22,l,2023
16530,-14.3915,-68.47602,2023-11-22,n,2023
16531,-14.30264,-68.44109,2023-11-22,n,2023
16532,-15.17349,-67.87705,2023-11-23,n,2023
16533,-15.24273,-67.71215,2023-11-23,l,2023
16534,-15.23774,-67.71233,2023-11-23,n,2023
16535,-15.24152,-67.70857,2023-11-23,n,2023
16536,-15.24222,-67.71433,2023-11-23,n,2023
16537,-15.23724,-67.71458,2023-11-23,n,2023
16538,-15.17554,-67.87495,2023-11-23,n,2023
16539,-15.17515,-67.87546,2023-11-23,n,2023
16540,-14.95004,-68.42053,2023-11-23,n,2023
16541,-14.605,-68.55211,2023-11-23,n,2023
16542,-14.49368,-68.50976,2023-11-23,n,2023
16543,-14.51626,-68.50486,2023-11-28,n,2023
16544,-14.63846,-68.49784,2023-11-30,n,2023
16545,-14.50682,-68.63641,2023-11-30,n,2023
16546,-14.50727,-68.63876,2023-11-30,n,2023
16547,-14.45507,-68.53036,2023-11-30,n,2023
16548,-15.02945,-68.3153,2023-12-02,n,2023
16549,-14.74767,-67.62646,2023-12-02,n,2023
16550,-14.58082,-68.42161,2023-12-10,n,2023
16551,-15.21289,-67.69083,2023-12-13,n,2023
16552,-14.55635,-68.49564,2023-12-13,l,2023
16553,-14.54876,-68.46748,2023-12-13,n,2023
16554,-14.55287,-68.49628,2023-12-13,n,2023
16555,-14.54527,-68.46801,2023-12-13,n,2023
16556,-14.5062,-68.57108,2023-12-13,l,2023
16557,-15.20545,-67.69295,2023-12-24,n,2023
16558,-15.20685,-67.69557,2023-12-25,n,2023
16559,-14.38712,-68.54776,2023-12-28,n,2023
16560,-15.08402,-67.71517,2024-01-07,n,2024
16561,-15.20451,-68.16071,2024-01-08,n,2024
16562,-14.87368,-68.55167,2024-01-08,n,2024
16563,-14.87035,-68.5522,2024-01-08,n,2024
16564,-14.83031,-68.55869,2024-01-08,n,2024
16565,-14.83087,-68.56229,2024-01-08,n,2024
16566,-14.82698,-68.55925,2024-01-08,n,2024
16567,-14.82754,-68.56284,2024-01-08,l,2024
16568,-14.79014,-68.51057,2024-01-08,n,2024
16569,-14.63155,-68.40759,2024-01-08,n,2024
16570,-14.32713,-68.55738,2024-01-08,n,2024
16571,-14.32379,-68.55795,2024-01-08,n,2024
16572,-14.32436,-68.56159,2024-01-08,n,2024
16573,-14.74988,-68.53711,2024-01-09,n,2024
16574,-14.71945,-68.56988,2024-01-09,n,2024
16575,-14.71977,-68.5678,2024-01-09,n,2024
16576,-14.22232,-68.54935,2024-01-12,n,2024
16577,-14.21785,-68.55096,2024-01-12,h,2024
16578,-14.21867,-68.55538,2024-01-12,n,2024
16579,-14.54693,-68.60589,2024-02-08,n,2024
16580,-14.30202,-68.52018,2024-02-08,n,2024
16581,-14.89785,-68.54366,2024-03-12,n,2024
16582,-14.62041,-68.27062,2024-03-13,n,2024
16583,-15.00212,-68.04206,2024-03-13,n,2024
16584,-14.82121,-68.51511,2024-03-13,n,2024
16585,-14.39693,-68.54704,2024-03-16,n,2024
16586,-14.52032,-68.54373,2024-04-21,n,2024
16587,-14.52097,-68.54978,2024-04-21,n,2024
16588,-14.81179,-68.30243,2024-04-23,n,2024
16589,-14.6788,-68.28212,2024-04-26,n,2024
16590,-14.6804,-68.28211,2024-04-26,n,2024
16591,-15.08851,-67.68684,2024-04-29,n,2024
16592,-14.84953,-68.25368,2024-04-29,n,2024
16593,-14.87112,-68.39258,2024-04-29,n,2024
16594,-14.86834,-68.39681,2024-04-29,n,2024
16595,-14.8976,-68.32648,2024-05-10,n,2024
16596,-14.30447,-68.54308,2024-06-04,n,2024
16597,-14.30497,-68.54135,2024-06-04,n,2024
16598,-14.4708,-69.07376,2024-06-05,n,2024
16599,-14.47549,-69.06662,2024-06-05,n,2024
16600,-14.47426,-69.07412,2024-06-05,n,2024
16601,-14.47893,-69.06703,2024-06-05,n,2024
16602,-14.48173,-69.07135,2024-06-05,n,2024
16603,-14.48233,-69.06772,2024-06-05,n,2024
16604,-14.48359,-69.0696,2024-06-05,n,2024
16605,-14.47878,-69.05997,2024-06-06,n,2024
16606,-14.47953,-69.05585,2024-06-06,n,2024
16607,-14.4775,-69.05808,2024-06-06,n,2024
16608,-14.47829,-69.05393,2024-06-06,n,2024
16609,-14.66299,-68.51145,2024-06-06,n,2024
16610,-14.48392,-69.05224,2024-06-06,n,2024
16611,-14.47682,-69.05355,2024-06-06,n,2024
16612,-14.48434,-69.05184,2024-06-07,n,2024
16613,-14.96357,-68.28371,2024-06-07,n,2024
16614,-14.95843,-68.27992,2024-06-07,n,2024
16615,-14.95902,-68.28468,2024-06-07,n,2024
16616,-14.44159,-69.03553,2024-06-07,n,2024
16617,-14.48318,-69.03879,2024-06-08,n,2024
16618,-14.48837,-69.04053,2024-06-08,n,2024
16619,-14.73023,-68.48699,2024-06-08,n,2024
16620,-14.39285,-68.54671,2024-06-09,n,2024
16621,-14.86637,-68.41702,2024-06-09,l,2024
16622,-14.86813,-68.42603,2024-06-09,l,2024
16623,-14.86868,-68.42883,2024-06-09,n,2024
16624,-14.86265,-68.42487,2024-06-09,n,2024
16625,-14.39273,-68.54836,2024-06-10,n,2024
16626,-14.63125,-67.5552,2024-06-10,n,2024
16627,-14.71754,-68.43977,2024-06-22,n,2024
16628,-14.89705,-68.36191,2024-06-22,n,2024
16629,-14.71699,-68.43589,2024-06-22,n,2024
16630,-14.71349,-68.43643,2024-06-22,n,2024
16631,-14.3715,-68.56833,2024-06-26,n,2024
16632,-14.37206,-68.56477,2024-06-26,n,2024
16633,-14.7031,-68.24643,2024-06-28,n,2024
16634,-14.64499,-68.48299,2024-07-02,n,2024
16635,-14.77136,-68.36744,2024-07-04,n,2024
16636,-14.67299,-68.7139,2024-07-04,n,2024
16637,-14.5531,-68.55469,2024-07-17,n,2024
16638,-14.5538,-68.55854,2024-07-17,n,2024
16639,-14.55191,-68.55561,2024-07-17,n,2024
16640,-14.55258,-68.55945,2024-07-17,n,2024
16641,-14.47869,-68.6825,2024-07-18,n,2024
16642,-14.46869,-68.68423,2024-07-18,n,2024
16643,-14.4648,-68.68121,2024-07-18,l,2024
16644,-14.45868,-68.68588,2024-07-18,n,2024
16645,-14.94839,-68.36163,2024-07-19,n,2024
16646,-14.94466,-68.36228,2024-07-19,n,2024
16647,-14.94868,-68.36479,2024-07-19,n,2024
16648,-14.94494,-68.3654,2024-07-19,n,2024
16649,-14.73262,-67.60981,2024-07-19,n,2024
16650,-14.73319,-67.61404,2024-07-19,n,2024
16651,-14.73186,-67.61345,2024-07-19,n,2024
16652,-14.92629,-68.37589,2024-07-20,n,2024
16653,-14.9266,-68.3786,2024-07-20,n,2024
16654,-14.88927,-68.38747,2024-07-20,n,2024
16655,-14.61666,-68.58331,2024-07-20,n,2024
16656,-14.61522,-68.58361,2024-07-20,n,2024
16657,-14.54913,-68.55537,2024-07-20,h,2024
16658,-14.76969,-68.28204,2024-07-21,h,2024
16659,-14.76969,-68.28446,2024-07-21,h,2024
16660,-14.69441,-68.27299,2024-07-21,n,2024
16661,-14.69255,-68.26401,2024-07-21,n,2024
16662,-14.69347,-68.26845,2024-07-21,h,2024
16663,-14.6893,-68.2701,2024-07-21,n,2024
16664,-14.68832,-68.26551,2024-07-21,n,2024
16665,-14.69552,-68.26845,2024-07-21,n,2024
16666,-14.77016,-68.27998,2024-07-21,h,2024
16667,-14.77273,-68.27839,2024-07-21,h,2024
16668,-15.10763,-67.66148,2024-07-23,n,2024
16669,-14.98753,-68.17765,2024-07-23,n,2024
16670,-14.57307,-68.88633,2024-08-04,n,2024
16671,-14.7991,-68.43044,2024-08-04,l,2024
16672,-14.86935,-68.39228,2024-08-08,n,2024
16673,-14.88956,-68.30659,2024-08-09,n,2024
16674,-14.89376,-68.3071,2024-08-09,n,2024
16675,-14.89445,-68.30333,2024-08-09,n,2024
16676,-14.27458,-68.54616,2024-08-11,n,2024
16677,-15.04751,-67.72433,2024-08-12,n,2024
16678,-14.83997,-68.24602,2024-08-13,l,2024
16679,-14.87478,-68.42322,2024-08-14,n,2024
16680,-14.74527,-68.50674,2024-08-14,n,2024
16681,-14.88268,-68.1956,2024-08-15,n,2024
16682,-14.71968,-67.59406,2024-08-15,n,2024
16683,-14.79005,-68.43823,2024-08-15,n,2024
16684,-14.7421,-68.25895,2024-08-15,n,2024
16685,-14.74252,-68.26224,2024-08-15,n,2024
16686,-14.76054,-68.46986,2024-08-15,n,2024
16687,-14.74725,-68.44778,2024-08-15,l,2024
16688,-14.6952,-68.2748,2024-08-15,n,2024
16689,-14.83586,-68.39372,2024-08-16,n,2024
16690,-14.78452,-68.36862,2024-08-17,h,2024
16691,-14.77966,-68.37386,2024-08-17,h,2024
16692,-14.77883,-68.36984,2024-08-17,n,2024
16693,-14.77393,-68.37492,2024-08-17,n,2024
16694,-14.78301,-68.36686,2024-08-17,n,2024
16695,-14.78381,-68.37087,2024-08-17,n,2024
16696,-14.7846,-68.37482,2024-08-17,n,2024
16697,-14.77812,-68.37209,2024-08-17,h,2024
16698,-14.77891,-68.3761,2024-08-17,n,2024
16699,-14.73646,-68.25352,2024-08-17,h,2024
16700,-14.73745,-68.25845,2024-08-17,n,2024
16701,-14.73516,-68.252,2024-08-18,n,2024
16702,-14.73574,-68.24797,2024-08-18,n,2024
16703,-14.73922,-68.24847,2024-08-18,n,2024
16704,-14.06713,-68.87624,2024-08-18,n,2024
16705,-14.06777,-68.87996,2024-08-18,n,2024
16706,-14.90878,-68.41776,2024-08-18,n,2024
16707,-14.90468,-68.41892,2024-08-18,n,2024
16708,-14.85806,-68.28171,2024-08-18,n,2024
16709,-14.85377,-68.28207,2024-08-18,n,2024
16710,-14.85459,-68.2823,2024-08-18,n,2024
16711,-14.79345,-68.49683,2024-08-18,n,2024
16712,-14.79411,-68.50049,2024-08-18,n,2024
16713,-14.72973,-68.31266,2024-08-18,n,2024
16714,-14.7262,-68.31727,2024-08-18,n,2024
16715,-14.72035,-68.3176,2024-08-19,n,2024
16716,-14.72947,-68.32769,2024-08-19,n,2024
16717,-14.7308,-68.34126,2024-08-19,n,2024
16718,-14.73222,-68.33279,2024-08-19,n,2024
16719,-14.73294,-68.32849,2024-08-19,n,2024
16720,-14.73291,-68.35025,2024-08-19,n,2024
16721,-14.7364,-68.35093,2024-08-19,n,2024
16722,-15.18721,-67.6809,2024-08-19,n,2024
16723,-15.18687,-67.68032,2024-08-19,n,2024
16724,-15.12547,-67.69067,2024-08-19,n,2024
16725,-15.12207,-67.69127,2024-08-19,n,2024
16726,-15.19541,-68.15611,2024-08-19,n,2024
16727,-15.13299,-68.20476,2024-08-19,n,2024
16728,-15.04814,-68.14771,2024-08-19,n,2024
16729,-14.95892,-68.33491,2024-08-19,l,2024
16730,-14.95557,-68.33547,2024-08-19,n,2024
16731,-14.95739,-68.36892,2024-08-19,n,2024
16732,-14.95403,-68.36945,2024-08-19,n,2024
16733,-14.73477,-68.35048,2024-08-19,n,2024
16734,-14.57673,-68.89302,2024-08-19,n,2024
16735,-14.15255,-68.83801,2024-08-19,n,2024
16736,-14.60458,-68.37452,2024-08-20,n,2024
16737,-14.93034,-68.33778,2024-08-20,n,2024
16738,-14.92661,-68.33825,2024-08-20,n,2024
16739,-14.92551,-68.33703,2024-08-20,n,2024
16740,-14.68655,-68.32973,2024-08-20,n,2024
16741,-14.68716,-68.33417,2024-08-20,n,2024
16742,-14.68344,-68.33459,2024-08-20,n,2024
16743,-14.68031,-68.33939,2024-08-20,n,2024
16744,-14.6766,-68.33994,2024-08-20,n,2024
16745,-14.49276,-68.51139,2024-08-20,n,2024
16746,-14.48901,-68.51188,2024-08-20,n,2024
16747,-14.69479,-68.54318,2024-08-21,n,2024
16748,-14.69708,-68.32821,2024-08-22,n,2024
16749,-14.70212,-68.32935,2024-08-22,n,2024
16750,-15.08945,-67.69125,2024-08-23,n,2024
16751,-15.08461,-67.69218,2024-08-23,h,2024
16752,-14.62883,-68.59659,2024-08-23,n,2024
16753,-14.62415,-68.59694,2024-08-23,n,2024
16754,-14.63152,-68.59719,2024-08-24,n,2024
16755,-14.6309,-68.601,2024-08-24,n,2024
16756,-14.63425,-68.6017,2024-08-24,n,2024
16757,-14.63399,-68.59876,2024-08-24,n,2024
16758,-14.63457,-68.60241,2024-08-24,n,2024
16759,-14.66441,-68.73927,2024-08-27,n,2024
16760,-15.13787,-68.31393,2024-08-28,n,2024
16761,-15.13682,-68.31364,2024-08-28,n,2024
16762,-14.89374,-68.52782,2024-08-29,n,2024
16763,-14.91,-68.2803,2024-08-29,n,2024
16764,-14.76133,-68.30042,2024-08-30,n,2024
16765,-14.76215,-68.29576,2024-08-30,n,2024
16766,-14.7651,-68.30116,2024-08-30,n,2024
16767,-15.09583,-68.09477,2024-08-30,n,2024
16768,-15.09637,-68.09836,2024-08-30,l,2024
16769,-15.09712,-68.28586,2024-08-30,n,2024
16770,-15.07457,-68.24905,2024-08-30,n,2024
16771,-15.0751,-68.25265,2024-08-30,n,2024
16772,-14.90941,-68.43035,2024-08-30,n,2024
16773,-14.7937,-68.33151,2024-08-30,n,2024
16774,-14.7909,-68.33562,2024-08-30,n,2024
16775,-14.76673,-68.28774,2024-08-30,n,2024
16776,-14.76287,-68.28468,2024-08-30,l,2024
16777,-14.7634,-68.28825,2024-08-30,n,2024
16778,-14.75781,-68.29644,2024-08-30,n,2024
16779,-14.75834,-68.30002,2024-08-30,n,2024
16780,-14.75888,-68.30359,2024-08-30,n,2024
16781,-14.75448,-68.29697,2024-08-30,n,2024
16782,-14.74623,-68.28727,2024-08-30,l,2024
16783,-14.7473,-68.29446,2024-08-30,n,2024
16784,-14.74836,-68.30162,2024-08-30,l,2024
16785,-14.7429,-68.28781,2024-08-30,l,2024
16786,-14.74397,-68.29499,2024-08-30,n,2024
16787,-14.65262,-68.3182,2024-08-31,n,2024
16788,-14.65784,-68.31877,2024-08-31,n,2024
16789,-14.82935,-68.43671,2024-08-31,n,2024
16790,-14.83011,-68.43288,2024-08-31,n,2024
16791,-14.75025,-68.31438,2024-08-31,n,2024
16792,-14.74567,-68.31114,2024-08-31,n,2024
16793,-14.74617,-68.31494,2024-08-31,n,2024
16794,-14.73563,-68.29797,2024-08-31,n,2024
16795,-14.62185,-68.18797,2024-08-31,n,2024
16796,-14.6339,-68.60004,2024-08-31,n,2024
16797,-14.63451,-68.60477,2024-08-31,n,2024
16798,-14.57627,-68.4117,2024-08-31,n,2024
16799,-14.85822,-68.38517,2024-08-31,n,2024
16800,-14.85873,-68.38903,2024-08-31,n,2024
16801,-15.32688,-68.05711,2024-08-31,n,2024
16802,-14.96754,-68.3351,2024-08-31,n,2024
16803,-14.37537,-68.49196,2024-09-01,n,2024
16804,-14.37445,-68.49628,2024-09-01,n,2024
16805,-14.72697,-68.28703,2024-09-02,n,2024
16806,-14.85595,-68.38526,2024-09-02,n,2024
16807,-14.6487,-68.50817,2024-09-02,h,2024
16808,-14.64698,-68.50747,2024-09-02,n,2024
16809,-14.64772,-68.51119,2024-09-02,n,2024
16810,-14.57611,-68.36041,2024-09-02,n,2024
16811,-14.57261,-68.37254,2024-09-02,h,2024
16812,-14.57187,-68.36886,2024-09-02,n,2024
16813,-14.56631,-68.3708,2024-09-02,n,2024
16814,-14.56703,-68.37439,2024-09-02,n,2024
16815,-14.55937,-68.36593,2024-09-02,h,2024
16816,-14.56008,-68.36943,2024-09-02,n,2024
16817,-14.56079,-68.37292,2024-09-02,n,2024
16818,-14.55089,-68.3659,2024-09-03,n,2024
16819,-14.55378,-68.37022,2024-09-03,n,2024
16820,-14.56486,-68.37824,2024-09-03,n,2024
16821,-14.93113,-68.45465,2024-09-03,n,2024
16822,-14.89088,-68.25549,2024-09-03,n,2024
16823,-14.86293,-68.24532,2024-09-03,n,2024
16824,-14.89666,-68.45377,2024-09-03,h,2024
16825,-14.89592,-68.44974,2024-09-03,n,2024
16826,-14.86316,-68.24517,2024-09-03,n,2024
16827,-14.8996,-68.45342,2024-09-03,n,2024
16828,-14.89472,-68.4501,2024-09-03,n,2024
16829,-14.87057,-68.43475,2024-09-03,n,2024
16830,-14.86643,-68.43568,2024-09-03,n,2024
16831,-14.74386,-68.27985,2024-09-03,n,2024
16832,-14.74449,-68.28344,2024-09-03,n,2024
16833,-14.73966,-68.28072,2024-09-03,n,2024
16834,-14.68869,-68.75257,2024-09-03,n,2024
16835,-14.68081,-68.75573,2024-09-03,n,2024
16836,-14.68144,-68.75929,2024-09-03,n,2024
16837,-14.64176,-68.63135,2024-09-03,n,2024
16838,-14.63765,-68.63216,2024-09-03,n,2024
16839,-14.56921,-68.34766,2024-09-03,n,2024
16840,-14.56994,-68.35166,2024-09-03,n,2024
16841,-14.56504,-68.34859,2024-09-03,n,2024
16842,-14.56579,-68.35273,2024-09-03,n,2024
16843,-14.56647,-68.35648,2024-09-03,n,2024
16844,-14.56712,-68.36005,2024-09-03,n,2024
16845,-14.56843,-68.3673,2024-09-03,n,2024
16846,-14.56162,-68.35366,2024-09-03,l,2024
16847,-14.56298,-68.36116,2024-09-03,n,2024
16848,-14.55884,-68.36223,2024-09-03,n,2024
16849,-14.55393,-68.35914,2024-09-03,l,2024
16850,-14.55471,-68.36337,2024-09-03,n,2024
16851,-14.55539,-68.36712,2024-09-03,n,2024
16852,-14.54969,-68.35971,2024-09-03,n,2024
16853,-14.55125,-68.36819,2024-09-03,n,2024
16854,-14.55784,-68.35442,2024-09-03,l,2024
16855,-14.55925,-68.36249,2024-09-03,n,2024
16856,-14.55439,-68.3595,2024-09-03,n,2024
16857,-14.55512,-68.36366,2024-09-03,n,2024
16858,-14.55016,-68.36009,2024-09-03,n,2024
16859,-14.55163,-68.36849,2024-09-03,n,2024
16860,-14.54672,-68.36523,2024-09-03,n,2024
16861,-14.37822,-68.49004,2024-09-03,n,2024
16862,-14.06859,-68.8725,2024-09-03,n,2024
16863,-14.54523,-68.36264,2024-09-04,n,2024
16864,-14.54588,-68.35876,2024-09-04,n,2024
16865,-14.54941,-68.35928,2024-09-04,n,2024
16866,-14.5536,-68.35593,2024-09-04,n,2024
16867,-14.55424,-68.35204,2024-09-04,n,2024
16868,-14.6922,-68.75694,2024-09-04,n,2024
16869,-14.80582,-68.35787,2024-09-04,n,2024
16870,-15.08382,-68.32926,2024-09-04,l,2024
16871,-15.02679,-68.45835,2024-09-04,n,2024
16872,-14.8695,-68.27637,2024-09-04,n,2024
16873,-14.86614,-68.27686,2024-09-04,n,2024
16874,-14.82279,-68.35141,2024-09-04,n,2024
16875,-14.82,-68.35558,2024-09-04,l,2024
16876,-14.81665,-68.35614,2024-09-04,l,2024
16877,-14.82927,-68.51366,2024-09-04,n,2024
16878,-14.79809,-68.51146,2024-09-04,n,2024
16879,-14.79475,-68.512,2024-09-04,n,2024
16880,-14.72782,-68.47852,2024-09-04,n,2024
16881,-14.69311,-68.75435,2024-09-04,n,2024
16882,-14.57343,-68.83326,2024-09-04,n,2024
16883,-14.56639,-68.34663,2024-09-04,n,2024
16884,-14.56246,-68.34347,2024-09-04,n,2024
16885,-14.5591,-68.34399,2024-09-04,n,2024
16886,-14.55968,-68.34771,2024-09-04,l,2024
16887,-14.56026,-68.35141,2024-09-04,l,2024
16888,-14.55354,-68.35241,2024-09-04,n,2024
16889,-14.54961,-68.34924,2024-09-04,n,2024
16890,-14.55018,-68.35294,2024-09-04,n,2024
16891,-14.54683,-68.35347,2024-09-04,n,2024
16892,-14.71434,-68.35577,2024-09-05,n,2024
16893,-14.57042,-68.34081,2024-09-05,n,2024
16894,-14.66828,-68.53075,2024-09-06,n,2024
16895,-14.66863,-68.53371,2024-09-06,n,2024
16896,-14.8404,-68.32928,2024-09-07,n,2024
16897,-14.83993,-68.33356,2024-09-07,n,2024
16898,-14.66511,-68.53403,2024-09-07,h,2024
16899,-14.66537,-68.5353,2024-09-07,h,2024
16900,-14.66468,-68.52853,2024-09-07,n,2024
16901,-14.63188,-68.28935,2024-09-07,n,2024
16902,-14.64015,-68.29752,2024-09-07,l,2024
16903,-14.63405,-68.28991,2024-09-07,n,2024
16904,-14.57784,-68.83837,2024-09-08,n,2024
16905,-14.57849,-68.83395,2024-09-08,n,2024
16906,-14.36922,-68.51846,2024-09-08,n,2024
16907,-14.82128,-68.38596,2024-09-09,n,2024
16908,-14.82464,-68.38651,2024-09-09,n,2024
16909,-15.07487,-68.10133,2024-09-09,n,2024
16910,-15.07821,-68.10188,2024-09-09,n,2024
16911,-15.18851,-67.68224,2024-09-09,n,2024
16912,-15.07361,-68.10635,2024-09-09,n,2024
16913,-14.99032,-68.16933,2024-09-09,n,2024
16914,-14.99096,-68.17325,2024-09-09,n,2024
16915,-14.98618,-68.16625,2024-09-09,n,2024
16916,-14.94559,-68.36011,2024-09-09,n,2024
16917,-14.93463,-68.40338,2024-09-09,n,2024
16918,-14.91633,-68.35741,2024-09-09,n,2024
16919,-14.85484,-68.46587,2024-09-09,n,2024
16920,-14.82997,-68.55538,2024-09-09,n,2024
