id,fila,columna,lat,lon,pendiente_grados,ndvi,humedad,viento_u,viento_v,prob_ignicion
bb98b07d-ee02-4f42-8a16-28bfef419483,178,193,-14.751867,-68.246722,11.4618,0.2992,0.39,-0.174,-0.2071,0.5201
f8239b46-d007-49d5-a0ba-3ce25e42ca8b,178,194,-14.751867,-68.242222,17.6623,0.3098,0.39,-0.174,-0.2071,0.4742
ef2694bf-ff9b-4747-b509-6f82145138bf,178,195,-14.751867,-68.237722,18.262,0.3189,0.39,-0.174,-0.2071,0.8095
64af12dd-9e30-48f7-b57e-bb3d9cb4f236,178,196,-14.751867,-68.233222,13.3265,0.273,0.39,-0.174,-0.2071,0.8859
dee5c2d7-2386-42b0-8dbb-f5934b13fa97,178,197,-14.751867,-68.228722,42.0311,0.2937,0.39,-0.174,-0.2071,0.3995
c8672d03-7aa9-4e54-abcc-307740fc6b24,178,198,-14.751867,-68.224222,9.4623,0.276,0.39,-0.174,-0.2071,0.7974
6e186d21-9eee-4cc7-aa36-bd96c4291914,178,199,-14.751867,-68.219722,21.4194,0.2555,0.39,-0.174,-0.2071,0.858
8f3c9c8f-454e-4683-8799-9bdc5e414b48,178,200,-14.751867,-68.215222,25.2394,0.2247,0.39,-0.174,-0.2071,0.9534
e96ce077-3a08-49a8-81f7-5daddc85b27f,178,201,-14.751867,-68.210722,18.9623,0.2282,0.39,-0.174,-0.2071,0.5665
df011ac2-985f-493e-bc39-0ce68dff6179,178,202,-14.751867,-68.206222,23.4287,0.212,0.39,-0.174,-0.2071,0.582
9214c8d5-c1a4-4001-bee8-045c0d57f65a,178,203,-14.751867,-68.201722,27.336,0.2297,0.39,-0.174,-0.2071,0.1174
8f486486-beda-49bf-b97e-dd5b4442753c,178,204,-14.751867,-68.197222,22.8621,0.27,0.39,-0.174,-0.2071,0.1192
439c0566-30f0-4640-a944-d00f49d0b143,178,205,-14.751867,-68.192722,15.8192,0.2714,0.39,-0.174,-0.2071,0.0149
5d68f2a9-8c31-4e34-9071-eee07dba7cc2,178,206,-14.751867,-68.188222,9.7368,0.2296,0.39,-0.174,-0.2071,0.2642
5d422830-5d38-4983-9b93-f2005a520e45,178,207,-14.751867,-68.183722,38.3226,0.1761,0.39,-0.174,-0.2071,0.0112
1aa03eb3-ddb3-464d-9199-a637ce2b5877,178,208,-14.751867,-68.179222,,0.2023,0.39,-0.174,-0.2071,0.1031
ceee2643-afcb-4d85-bb04-21ca1823812d,178,209,-14.751867,-68.174722,10.5554,0.2361,0.39,-0.174,-0.2071,0.1748
31587ab1-7462-4509-957c-ccf6d6bb8262,178,210,-14.751867,-68.170222,15.0424,0.2261,0.39,-0.174,-0.2071,0.0297
aeb5eb9d-3056-4a99-a2aa-b9f54619b9b7,178,211,-14.751867,-68.165722,17.5713,0.218,0.39,-0.174,-0.2071,0.0141
0d338c8f-1e2e-4561-a2aa-84b67738a656,178,212,-14.751867,-68.161222,27.625,0.2686,0.39,-0.174,-0.2071,0.004
94f5b5e0-b6c7-47da-b454-c1f2341ff30c,178,213,-14.751867,-68.156722,15.9228,0.2704,0.39,-0.174,-0.2071,0.005
4c55b148-fc66-4023-b330-737d1c1105cd,178,214,-14.751867,-68.152222,25.8493,0.2306,0.39,-0.174,-0.2071,0.0329
fd45a14f-d8a7-44fe-aab9-7ad1a90ec53b,178,215,-14.751867,-68.147722,10.0468,0.2172,0.3904,-0.1238,-0.0927,0.0002
375d3114-a8c1-4590-af35-32840ea1cb7e,178,216,-14.751867,-68.143222,23.4287,0.2052,0.3904,-0.1238,-0.0927,0.0001
e843165c-4c6a-4d89-ae9a-20f0a87b1110,178,217,-14.751867,-68.138722,25.0728,0.1963,0.3904,-0.1238,-0.0927,0.0002
6e6b5afe-3d44-43de-bae5-fe113b318c7a,178,218,-14.751867,-68.134222,17.0831,0.2384,0.3904,-0.1238,-0.0927,0.0001
4190e0e1-8440-4b80-9d64-84e6a471893f,178,219,-14.751867,-68.129722,17.5941,0.2706,0.3904,-0.1238,-0.0927,0.0001
726c9ae5-85a2-45b5-b753-1e84ddcc0a7b,178,220,-14.751867,-68.125222,34.4647,0.2453,0.3904,-0.1238,-0.0927,0.0001
e6fe5604-c905-493a-97ef-8f1018b7f83d,178,221,-14.751867,-68.120722,14.5064,0.2151,0.3904,-0.1238,-0.0927,0.0001
20bad7ae-78ab-4322-9d3c-e1e50f001486,178,222,-14.751867,-68.116222,10.2194,0.2225,0.3904,-0.1238,-0.0927,0.0001
9a708347-6987-4c34-8ab5-11aed26d0771,178,223,-14.751867,-68.111722,21.1355,0.2618,0.3904,-0.1238,-0.0927,0.0001
ee41f57a-3e65-4ee8-b3f0-0fdb0a36e32d,178,224,-14.751867,-68.107222,20.1554,0.2666,0.3904,-0.1238,-0.0927,0.0002
89f4cbc7-61a4-4ed0-9e98-7b26e827cb03,178,225,-14.751867,-68.102722,15.2885,0.299,0.3904,-0.1238,-0.0927,0.0002
58ff5e1c-e9dc-4afe-a3f2-3c73afa12bc4,178,226,-14.751867,-68.098222,23.2733,0.2997,0.3904,-0.1238,-0.0927,0.0013
26db1d80-4c9c-4bbf-870e-48105ab7e072,178,227,-14.751867,-68.093722,20.6995,0.2986,0.3904,-0.1238,-0.0927,0.0014
31fb9de0-73e2-4e76-b881-7ddc459259f5,178,228,-14.751867,-68.089222,9.8709,0.3215,0.3904,-0.1238,-0.0927,0.001
1921a36c-7b11-4848-b9e9-2bdb8930aa15,178,229,-14.751867,-68.084722,45.6266,0.3063,0.3904,-0.1238,-0.0927,0.0012
6e135366-f87d-47c1-8bbd-b72c33fb6f70,178,230,-14.751867,-68.080222,43.2601,0.2876,0.3904,-0.1238,-0.0927,0.0019
3beeca29-4f81-4172-a9fa-1c8265234915,178,231,-14.751867,-68.075722,37.2391,0.315,0.3904,-0.1238,-0.0927,0.0022
3ece2417-e1a1-4a88-ad88-425c9b4f5bfe,178,232,-14.751867,-68.071222,17.7528,0.3626,0.3904,-0.1238,-0.0927,0.0049
f447b9ee-138c-49c2-9074-333d43290a01,178,233,-14.751867,-68.066722,26.5778,0.3638,0.3904,-0.1238,-0.0927,0.0013
f64fb368-c46c-4c96-9363-1303db7a928f,178,234,-14.751867,-68.062222,26.1263,0.3741,0.3904,-0.1238,-0.0927,0.0002
99c00740-1c23-41f3-9a4d-491201b7850e,178,235,-14.751867,-68.057722,13.2627,0.3672,0.3904,-0.1238,-0.0927,0.0016
6a51a2d7-5782-4ceb-aa94-73248023a3b1,178,236,-14.751867,-68.053222,30.2564,0.3714,0.3904,-0.1238,-0.0927,0.0015
c2be5d87-5c1b-43e2-b667-d0448c3da580,178,237,-14.751867,-68.048722,35.7958,0.3716,0.3886,-0.0669,-0.02,0.0023
d9eb11ae-f0ef-4728-9323-d0fde62d1b3e,178,238,-14.751867,-68.044222,53.4691,0.3073,0.3886,-0.0669,-0.02,0.0001
febaf3cf-77db-4845-a1ed-c29ea27e5bde,178,239,-14.751867,-68.039722,14.3029,0.3103,0.3886,-0.0669,-0.02,0.0003
32cc132c-19f8-480d-8dd1-445d6d95ddb3,178,240,-14.751867,-68.035222,14.7631,0.3213,0.3886,-0.0669,-0.02,0.0008
edc59a60-66a0-4091-a85d-def9c558113b,178,241,-14.751867,-68.030722,6.7214,0.3228,0.3886,-0.0669,-0.02,0.0009
f03793fd-6eec-47c0-80da-5f99205ecefd,178,242,-14.751867,-68.026222,30.3377,0.299,0.3886,-0.0669,-0.02,0.0003
95d42956-640d-4649-9129-7e2e66fe19a2,178,243,-14.751867,-68.021722,18.5206,0.272,0.3886,-0.0669,-0.02,0.0006
c7c36bae-f2f3-420e-9730-2d8f4fafd63c,178,244,-14.751867,-68.017222,27.5173,0.2499,0.3886,-0.0669,-0.02,0.0009
69b3470f-18c4-4072-8caa-5df9af224fcd,178,245,-14.751867,-68.012722,26.8803,0.2632,0.3886,-0.0669,-0.02,0.0008
ac7b9eb1-483a-48f9-b784-ca479c8983ae,178,246,-14.751867,-68.008222,36.9782,0.3455,0.3886,-0.0669,-0.02,0.0006
966170be-2141-48e2-8df2-628098fbad50,178,247,-14.751867,-68.003722,15.8192,0.3813,0.3886,-0.0669,-0.02,0.001
fde96cf9-103b-4d28-b010-257f988a29f7,179,67,-14.756367,-68.813722,36.8223,0.2914,0.3979,-0.2219,-0.2246,0.0001
e7e33b8d-5696-4011-a483-1d9cb0591af2,179,68,-14.756367,-68.809222,17.3873,0.2988,0.3979,-0.2219,-0.2246,0.0013
1bbcd710-108f-4795-b868-b20986013001,179,69,-14.756367,-68.804722,19.3708,0.3128,0.3979,-0.2219,-0.2246,0.0006
8d769752-b0d1-4252-9d56-57189de271a6,179,70,-14.756367,-68.800222,41.4603,0.3508,0.3979,-0.2219,-0.2246,0.0047
63394b44-bb2f-4b52-a8fc-1401291bfdb2,179,71,-14.756367,-68.795722,32.5347,0.3358,0.3979,-0.2219,-0.2246,0.0011
5e51ae5b-68bd-454e-abdd-bdbf31f5bff5,179,72,-14.756367,-68.791222,23.7652,0.2988,0.3979,-0.2219,-0.2246,0.0013
b092dbf1-9d16-44f2-bd19-497acf68686e,179,73,-14.756367,-68.786722,29.8546,0.2252,0.3979,-0.2219,-0.2246,0.002
afb9872a-103e-4501-894a-53d863d88ff3,179,74,-14.756367,-68.782222,26.3601,0.2559,0.3979,-0.2219,-0.2246,0.0006
786f2ae7-217f-472c-9dc0-1aafb0f08b19,179,75,-14.756367,-68.777722,34.7305,0.3307,0.3979,-0.2219,-0.2246,0.0003
2e16c045-1429-43bb-823d-3cd3e4ade7bb,179,76,-14.756367,-68.773222,23.8106,0.3035,0.3979,-0.2219,-0.2246,0.0008
2ce2c532-c337-4716-b906-bd1e0e5ac12c,179,77,-14.756367,-68.768722,36.9849,0.2535,0.3979,-0.2219,-0.2246,0.0004
3f074be0-53b5-4eff-850a-a87f090179f2,179,78,-14.756367,-68.764222,10.1765,0.2715,0.3979,-0.2219,-0.2246,0.0008
7f8707a4-1822-49cf-8e38-2bf613eb4059,179,79,-14.756367,-68.759722,37.7162,0.3136,0.3979,-0.2219,-0.2246,0.0013
43b7d53a-4cc0-4133-b3ba-fd7cebb4dde4,179,80,-14.756367,-68.755222,23.4904,0.3279,0.3979,-0.2219,-0.2246,0.0017
bdf44ef3-b10b-4bc9-8722-d18839d67ea8,179,81,-14.756367,-68.750722,29.5388,0.3422,0.3979,-0.2219,-0.2246,0.0058
d838c09e-ffd2-4bef-ad8f-15cefee70414,179,82,-14.756367,-68.746222,33.4403,0.3488,0.3953,-0.2851,-0.2839,0.0369
89abe961-2eb9-49f1-a575-655033d76fa1,179,83,-14.756367,-68.741722,40.9196,0.362,0.3953,-0.2851,-0.2839,0.0368
eb60eb3e-f77a-45a9-b6dd-ca8e3e957c71,179,84,-14.756367,-68.737222,9.4623,0.399,0.3953,-0.2851,-0.2839,0.0246
a16e9ef3-2198-4077-8872-cb38b96fdcd7,179,85,-14.756367,-68.732722,42.2439,0.3774,0.3953,-0.2851,-0.2839,0.0316
0ee63af2-2148-4201-a26c-219236b057cb,179,86,-14.756367,-68.728222,41.0916,0.3374,0.3953,-0.2851,-0.2839,0.058
85c84aa7-bcb2-49d5-949b-8d36c5bee2be,179,87,-14.756367,-68.723722,35.1212,0.2847,0.3953,-0.2851,-0.2839,0.0373
266c9674-7316-43bf-9bcf-a9660632e198,179,88,-14.756367,-68.719222,13.1663,0.3117,0.3953,-0.2851,-0.2839,0.1642
cf507aac-cf35-4e8e-95fc-2b68391a57d4,179,89,-14.756367,-68.714722,26.5651,0.341,0.3953,-0.2851,-0.2839,0.0161
1f737e87-0ff0-4aac-a9f2-de571926f1be,179,90,-14.756367,-68.710222,26.6286,0.3398,0.3953,-0.2851,-0.2839,0.0185
62877b1d-9c9d-4870-830e-90fc85dd1ecb,179,91,-14.756367,-68.705722,35.0605,0.2815,0.3953,-0.2851,-0.2839,0.0192
769d786e-12bc-481f-a4cf-c7c491f4fc75,179,92,-14.756367,-68.701222,32.5347,0.3299,0.3953,-0.2851,-0.2839,0.012
1f172cab-6a3f-4b28-9fee-ecec8b12a306,179,93,-14.756367,-68.696722,33.8381,0.358,0.3953,-0.2851,-0.2839,0.1846
65380a0e-d7a5-4430-8434-417c8cf7d50f,179,94,-14.756367,-68.692222,33.0583,0.3304,0.3953,-0.2851,-0.2839,0.2431
638a147d-84c6-44eb-8175-afff2e2a81ba,179,95,-14.756367,-68.687722,24.7486,0.318,0.3953,-0.2851,-0.2839,0.0885
7a952d25-6502-4dda-a1ae-914f006b608c,179,96,-14.756367,-68.683222,25.1424,0.3139,0.3953,-0.2851,-0.2839,0.0727
3c2c9d0d-3a93-4685-85fa-7dc0c67dccf8,179,97,-14.756367,-68.678722,18.1966,0.3251,0.3953,-0.2851,-0.2839,0.0242
e8a3ba16-44f8-47b8-8e12-564478548362,179,98,-14.756367,-68.674222,27.9442,0.279,0.3953,-0.2851,-0.2839,0.0056
f4946622-a90d-4862-8205-a69497e1b099,179,99,-14.756367,-68.669722,25.1424,0.2479,0.3953,-0.2851,-0.2839,0.0279
18e7ef2c-65a2-48b5-a9cd-039f223f52aa,179,100,-14.756367,-68.665222,23.9758,0.2909,0.3953,-0.2851,-0.2839,0.0161
2ecea9e2-1eb6-4368-b966-f7576384ba0f,179,101,-14.756367,-68.660722,30.2666,0.2714,0.3953,-0.2851,-0.2839,0.0013
91b7f495-834c-480a-b38b-bc35fd1cc5f9,179,102,-14.756367,-68.656222,28.8552,0.2411,0.3953,-0.2851,-0.2839,0.0041
cd73cad9-39fc-4103-81d9-dc8175a44ebc,179,103,-14.756367,-68.651722,31.9939,0.2222,0.3953,-0.2851,-0.2839,0.0046
367f49f6-ddd3-4e0b-bd8a-390c448c8521,179,104,-14.756367,-68.647222,33.5656,0.2431,0.3914,-0.3176,-0.3283,0.019
64a68e47-6731-4b09-8cb9-f2985baae7eb,179,105,-14.756367,-68.642722,31.6608,0.2446,0.3914,-0.3176,-0.3283,0.023
a3a2a7d7-e0f2-4632-af6c-ab142bdf0a88,179,106,-14.756367,-68.638222,36.9849,0.2186,0.3914,-0.3176,-0.3283,0.017
3ed20f71-a92f-4b9a-87a6-36553e05ae69,179,107,-14.756367,-68.633722,35.8103,0.2115,0.3914,-0.3176,-0.3283,0.0303
ad1e155b-8a78-42e6-9407-e5d6cb7ab0b7,179,108,-14.756367,-68.629222,22.4234,0.1936,0.3914,-0.3176,-0.3283,0.0203
b917c3cb-7d19-41eb-b34e-567caa6dc23b,179,109,-14.756367,-68.624722,30.8561,0.2414,0.3914,-0.3176,-0.3283,0.0164
a92b8845-c022-4936-a619-71a8b245174e,179,110,-14.756367,-68.620222,15.07,0.2558,0.3914,-0.3176,-0.3283,0.0159
a8291a6b-5e99-4bc9-9ca1-f0a05fafbec0,179,111,-14.756367,-68.615722,32.3564,0.2295,0.3914,-0.3176,-0.3283,0.0154
801e5c77-2a40-454b-b996-085fcc6f6d9d,179,112,-14.756367,-68.611222,33.6901,0.2194,0.3914,-0.3176,-0.3283,0.0189
500846fa-9e0e-43d3-a536-f3e5f42501c0,179,113,-14.756367,-68.606722,26.8803,0.2123,0.3914,-0.3176,-0.3283,0.0308
84e346f6-2662-40b3-ae58-a3e15f92a3af,179,114,-14.756367,-68.602222,36.9782,0.2445,0.3914,-0.3176,-0.3283,0.0162
001ab139-10c7-466d-94d8-bae60a43908c,179,115,-14.756367,-68.597722,40.5106,0.2714,0.3914,-0.3176,-0.3283,0.0215
f71ea814-889c-4cd3-9fca-6d02d87a4876,179,116,-14.756367,-68.593222,10.1765,0.2807,0.3914,-0.3176,-0.3283,0.0412
6298a64b-0d24-48a7-8ed8-0d543b9b5683,179,117,-14.756367,-68.588722,21.8014,0.2879,0.3914,-0.3176,-0.3283,0.0164
7684c43b-f605-49d8-9cf6-33006b14c6f0,179,118,-14.756367,-68.584222,6.3794,0.2893,0.3914,-0.3176,-0.3283,0.0503
4ca1679c-3722-4601-a501-244aa7fd5409,179,119,-14.756367,-68.579722,24.1688,0.2982,0.3914,-0.3176,-0.3283,0.0881
1ad50e0e-6eb3-4518-a755-56de0e979aed,179,120,-14.756367,-68.575222,23.1322,0.2921,0.3914,-0.3176,-0.3283,0.2484
53a438e8-bb6f-409c-b60b-95a3b5f31d57,179,121,-14.756367,-68.570722,30.6884,0.2876,0.3914,-0.3176,-0.3283,0.2054
e8bf83c6-515d-43a0-bbe0-b6eb33647e37,179,122,-14.756367,-68.566222,16.4537,0.2957,0.3914,-0.3176,-0.3283,0.6856
716b4c5c-e44d-4247-b919-43d898fa00c1,179,123,-14.756367,-68.561722,15.4232,0.281,0.3914,-0.3176,-0.3283,0.7844
0551b852-1814-4a6d-b15e-3b1ebee332bb,179,124,-14.756367,-68.557222,24.4758,0.3019,0.3914,-0.3176,-0.3283,0.848
ac114632-8c46-44d2-90c4-77c31f3e28ad,179,125,-14.756367,-68.552722,25.2532,0.2775,0.3914,-0.3176,-0.3283,0.8359
88dc2de8-74b9-4172-9c3e-d3f2e516bb8e,179,126,-14.756367,-68.548222,26.6286,0.3224,0.3942,-0.2751,-0.3347,0.791
830160ad-d4e4-42aa-9328-9f6ea2e5863f,179,127,-14.756367,-68.543722,16.7962,0.2969,0.3942,-0.2751,-0.3347,0.8979
dbc307dd-8c1a-4cfe-b38b-124183cd86cc,179,128,-14.756367,-68.539222,8.7357,0.2473,0.3942,-0.2751,-0.3347,0.8114
53494732-9d0b-491d-ae07-df5f6045418a,179,129,-14.756367,-68.534722,21.6116,0.2777,0.3942,-0.2751,-0.3347,0.9206
a6ccae51-cc67-4410-a4d2-4128da421d87,179,130,-14.756367,-68.530222,12.2251,0.2714,0.3942,-0.2751,-0.3347,0.8437
fcf9025e-cc76-4263-8900-1484c8989459,179,131,-14.756367,-68.525722,28.6321,0.2207,0.3942,-0.2751,-0.3347,0.8454
5b6e65ec-1684-4ccd-bc7a-22a04b748982,179,132,-14.756367,-68.521222,24.8621,0.2562,0.3942,-0.2751,-0.3347,0.8024
dac5bee7-fae4-4ca3-b3f9-164d00d19c9c,179,133,-14.756367,-68.516722,2.8624,0.3223,0.3942,-0.2751,-0.3347,0.7755
f67bee2d-e55c-4f20-b0c3-54add9f632dc,179,134,-14.756367,-68.512222,3.4389,0.3401,0.3942,-0.2751,-0.3347,0.6746
65b3b18c-7e34-402b-8f1e-70fd7d7c70ad,179,135,-14.756367,-68.507722,4.2627,0.3286,0.3942,-0.2751,-0.3347,0.7816
1ad6e12a-824b-4629-9eed-334f2381d8d9,179,136,-14.756367,-68.503222,2.1343,0.3255,0.3942,-0.2751,-0.3347,0.7733
61d0db03-446f-4f45-ade8-6bb8ceabd708,179,137,-14.756367,-68.498722,1.3502,0.3188,0.3942,-0.2751,-0.3347,0.8525
5864e64e-4611-4934-9b8c-7e298efb4aff,179,138,-14.756367,-68.494222,0.9548,0.2869,0.3942,-0.2751,-0.3347,0.8292
bfa555ac-c693-4b9e-ad95-ec1d3e35b369,179,139,-14.756367,-68.489722,21.972,0.239,0.3942,-0.2751,-0.3347,0.8396
9263a7b8-a456-4f4f-8f77-8fff4d458571,179,140,-14.756367,-68.485222,18.9416,0.2587,0.3942,-0.2751,-0.3347,0.8551
0e3bb2d1-8b1e-4d6b-a235-d2d265e3c766,179,141,-14.756367,-68.480722,3.017,0.3047,0.3942,-0.2751,-0.3347,0.8313
69e3cf77-cc32-4c43-9568-7d401998d153,179,142,-14.756367,-68.476222,2.8624,0.2723,0.3942,-0.2751,-0.3347,0.8143
692aeffc-f717-4310-9696-8cc558a710f3,179,143,-14.756367,-68.471722,1.3502,0.273,0.3942,-0.2751,-0.3347,0.8522
ed95afa3-3266-4eae-8357-2230244d6924,179,144,-14.756367,-68.467222,0.9548,0.2886,0.3942,-0.2751,-0.3347,0.8614
8069708c-4730-4c67-ad18-566e79ca0382,179,145,-14.756367,-68.462722,2.1343,0.2756,0.3942,-0.2751,-0.3347,0.826
10875d5e-a74b-4d9b-b37e-3d461921e5d2,179,146,-14.756367,-68.458222,2.1343,0.2671,0.3942,-0.2751,-0.3347,0.7876
f9d85582-0cea-43ca-a13a-c8a570755c56,179,147,-14.756367,-68.453722,11.4618,0.2624,0.3942,-0.2751,-0.3347,0.8114
ff507c05-a983-4108-a6c4-ac8196b44792,179,148,-14.756367,-68.449222,16.7236,0.2136,0.3763,-0.2327,-0.3395,0.41
f9f5d724-e28b-49a6-8eff-6e732515f966,179,149,-14.756367,-68.444722,15.8192,0.1959,0.3763,-0.2327,-0.3395,0.4537
f982a5f0-8f0b-45ec-bb53-696a6f3b0898,179,150,-14.756367,-68.440222,7.653,0.2312,0.3763,-0.2327,-0.3395,0.7212
2eebfd39-96f3-4776-b978-ee99521528bc,179,151,-14.756367,-68.435722,7.5946,0.2152,0.3763,-0.2327,-0.3395,0.4728
ae240a33-e8ea-4dcf-99d4-c770d884e2ca,179,152,-14.756367,-68.431222,23.3822,0.1694,0.3763,-0.2327,-0.3395,0.4507
07c1d3e8-f7fc-4f04-b835-2157e1cba28f,179,153,-14.756367,-68.426722,25.9157,0.1777,0.3763,-0.2327,-0.3395,0.637
f94b830e-ea7a-45a3-90f9-33932a7c6997,179,154,-14.756367,-68.422222,21.4721,0.1987,0.3763,-0.2327,-0.3395,0.7841
3c0cadc1-a86b-40ab-8518-e47eee58e963,179,155,-14.756367,-68.417722,1.3502,0.277,0.3763,-0.2327,-0.3395,0.8295
311a2fc8-1f6d-4f7f-97d5-658634db8c7c,179,156,-14.756367,-68.413222,2.8624,0.269,0.3763,-0.2327,-0.3395,0.8239
fd4876a0-f738-4fd7-902c-4b5f8e8d81da,179,157,-14.756367,-68.408722,2.1343,0.2016,0.3763,-0.2327,-0.3395,0.6925
c021c566-f71c-4f0e-aac2-38f94c491ff3,179,158,-14.756367,-68.404222,1.3502,0.2269,0.3763,-0.2327,-0.3395,0.5687
93b7f0c9-8c61-4e77-8282-c96185c6893a,179,159,-14.756367,-68.399722,1.3502,0.1791,0.3763,-0.2327,-0.3395,0.3561
2e6a3da9-da63-485f-88dd-53959c86b5fd,179,160,-14.756367,-68.395222,6.9182,0.1534,0.3763,-0.2327,-0.3395,0.4498
820f9efe-a38f-4d40-91f2-e8232210fbfd,179,161,-14.756367,-68.390722,5.1287,0.1512,0.3763,-0.2327,-0.3395,0.7601
01a58bb7-2037-4ce4-b1a9-7d67f88d3f64,179,162,-14.756367,-68.386222,6.9182,0.1581,0.3763,-0.2327,-0.3395,0.8488
0eea3999-e75d-40b1-b592-0cb6c1075f8c,179,163,-14.756367,-68.381722,3.017,0.1266,0.3763,-0.2327,-0.3395,0.6173
6d0a755f-ca0c-45b0-9c27-680a2f2ff90f,179,164,-14.756367,-68.377222,10.7596,0.1382,0.3763,-0.2327,-0.3395,0.1638
95767ec9-4caa-4473-9c3a-d82046c5bf24,179,165,-14.756367,-68.372722,3.4389,0.156,0.3763,-0.2327,-0.3395,0.5401
51c3b381-5c22-4034-95e7-32c8ad0f93d1,179,166,-14.756367,-68.368222,3.8141,0.2035,0.3763,-0.2327,-0.3395,0.5422
c0e9fd96-65b0-4429-b80a-86a5a6bad112,179,167,-14.756367,-68.363722,16.7236,0.2439,0.3763,-0.2327,-0.3395,0.4246
0811b1f4-7077-42a4-a6ad-3dd6854ed582,179,168,-14.756367,-68.359222,10.4308,0.2497,0.3763,-0.2327,-0.3395,0.6478
af8d9372-1b6f-41e7-b9e5-2ebe65496a17,179,169,-14.756367,-68.354722,10.9992,0.2523,0.3763,-0.2327,-0.3395,0.6658
5b19e97e-8154-4713-ba9f-66cd99bb6302,179,170,-14.756367,-68.350222,14.5926,0.2924,0.3763,-0.2327,-0.3395,0.7514
37b4297f-2e8d-4bfa-83b8-689769886738,179,171,-14.756367,-68.345722,10.5554,0.2556,0.3645,-0.2214,-0.3213,0.8476
1fb15152-5b8b-4dcf-8834-1dec05a295e7,179,172,-14.756367,-68.341222,21.8699,0.2543,0.3645,-0.2214,-0.3213,0.7883
98a2ffd3-3bec-4f77-bd2f-b61b30d20e95,179,173,-14.756367,-68.336722,14.9592,0.229,0.3645,-0.2214,-0.3213,0.7736
0df510ca-bdfa-4e04-a8f7-45a9dbc1be70,179,174,-14.756367,-68.332222,4.0447,0.2679,0.3645,-0.2214,-0.3213,0.6776
4769f219-140e-4eea-b6f6-936a84165078,179,175,-14.756367,-68.327722,21.955,0.2334,0.3645,-0.2214,-0.3213,0.737
486960bd-9efb-416d-868e-9fe0db39f9a4,179,176,-14.756367,-68.323222,24.0948,0.2009,0.3645,-0.2214,-0.3213,0.4791
b36f7e3a-95d6-489c-9108-bcd2e4f12d26,179,177,-14.756367,-68.318722,22.8781,0.2121,0.3645,-0.2214,-0.3213,0.766
da495da9-b54c-4657-ad7b-96a4feb6d457,179,178,-14.756367,-68.314222,23.3822,0.2167,0.3645,-0.2214,-0.3213,0.7251
627c8125-f4d8-49e0-8ff5-82a8907df7c4,179,179,-14.756367,-68.309722,13.0692,0.2187,0.3645,-0.2214,-0.3213,0.7666
cc21979a-b9f6-430b-9432-cf1e2d111e00,179,180,-14.756367,-68.305222,10.5554,0.1774,0.3645,-0.2214,-0.3213,0.8264
a878811e-c290-4412-adc6-509052a7d801,179,181,-14.756367,-68.300722,4.7636,0.1709,0.3645,-0.2214,-0.3213,0.8693
988610d9-4d7d-4cb3-9d1e-08b36e83c061,179,182,-14.756367,-68.296222,14.5064,0.1657,0.3645,-0.2214,-0.3213,0.7927
31a8eca4-0909-48d9-bc00-920a87b79d74,179,183,-14.756367,-68.291722,9.5087,0.1841,0.3645,-0.2214,-0.3213,0.9067
1b2739a8-120c-4618-999a-2d111ca61714,179,184,-14.756367,-68.287222,8.5825,0.1834,0.3645,-0.2214,-0.3213,0.9416
93204a04-63d4-417d-8312-c11dc798cbdd,179,185,-14.756367,-68.282722,10.3889,0.2117,0.3645,-0.2214,-0.3213,0.9308
8016b87a-c861-4c2e-86f5-fb8cdabc3a02,179,186,-14.756367,-68.278222,12.2601,0.2614,0.3645,-0.2214,-0.3213,0.9409
01869415-7965-4732-bae3-852fb6af7ae0,179,187,-14.756367,-68.273722,24.1688,0.21,0.3645,-0.2214,-0.3213,0.836
52b6a27f-7752-409c-bbcb-773103d51dcf,179,188,-14.756367,-68.269222,21.2604,0.2244,0.3645,-0.2214,-0.3213,0.7783
856fcc47-435e-4546-aa7d-183dc5c4553d,179,189,-14.756367,-68.264722,19.3103,0.2735,0.3645,-0.2214,-0.3213,0.1567
304d2035-70cd-4696-b3f7-4a1daee88857,179,190,-14.756367,-68.260222,30.2463,0.276,0.3645,-0.2214,-0.3213,0.1293
0ddd3003-d680-42d2-a6c8-e78c35721353,179,191,-14.756367,-68.255722,3.017,0.2952,0.3645,-0.2214,-0.3213,0.2123
70106793-c550-4a95-b09a-2c3247f9613d,179,192,-14.756367,-68.251222,22.0903,0.2832,0.3645,-0.2214,-0.3213,0.1754
707dd61d-97c9-45e3-bbcc-0393db021699,179,193,-14.756367,-68.246722,17.7753,0.2843,0.39,-0.174,-0.2071,0.4639
ddd2a129-2476-4754-8e27-c456b3b19810,179,194,-14.756367,-68.242222,11.3481,0.3337,0.39,-0.174,-0.2071,0.7081
a4d6b913-1abb-4c26-8883-45286422b25e,179,195,-14.756367,-68.237722,21.1892,0.3341,0.39,-0.174,-0.2071,0.7568
1bbfa595-26c7-483d-8bd2-49a6cecb035e,179,196,-14.756367,-68.233222,19.1271,0.2831,0.39,-0.174,-0.2071,0.8003
8023aed6-8005-4cb0-91b8-207d8074aa91,179,197,-14.756367,-68.228722,21.5594,0.2405,0.39,-0.174,-0.2071,0.8979
e39f36f2-b12e-42a7-bbb1-9576d512852a,179,198,-14.756367,-68.224222,14.2442,0.2579,0.39,-0.174,-0.2071,0.8535
